trip_id,event_time,lambda_received_time,delay_seconds,source_file
cab_771740,2025-03-31 03:33:24,2025-03-31 03:33:41,17.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_545039,2025-03-31 03:33:26,2025-03-31 03:33:41,15.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_592714,2025-03-31 03:33:27,2025-03-31 03:33:41,14.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_164812,2025-03-31 03:33:28,2025-03-31 03:33:41,13.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_266668,2025-03-31 03:33:29,2025-03-31 03:33:41,12.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_339116,2025-03-31 03:33:31,2025-03-31 03:33:41,10.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_199187,2025-03-31 03:33:32,2025-03-31 03:33:41,9.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_460491,2025-03-31 03:33:33,2025-03-31 03:33:41,8.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_101241,2025-03-31 03:33:34,2025-03-31 03:33:41,7.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_389571,2025-03-31 03:33:35,2025-03-31 03:33:41,6.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_462705,2025-03-31 03:33:37,2025-03-31 03:33:41,4.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_818346,2025-03-31 03:33:38,2025-03-31 03:33:41,3.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_386306,2025-03-31 03:33:39,2025-03-31 03:33:55,16.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_397310,2025-03-31 03:33:40,2025-03-31 03:33:55,15.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_283689,2025-03-31 03:33:41,2025-03-31 03:33:55,14.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_527700,2025-03-31 03:33:43,2025-03-31 03:33:55,12.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_126761,2025-03-31 03:33:44,2025-03-31 03:33:55,11.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_463219,2025-03-31 03:33:45,2025-03-31 03:33:55,10.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_149779,2025-03-31 03:33:46,2025-03-31 03:33:55,9.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_546299,2025-03-31 03:33:47,2025-03-31 03:33:55,8.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_648669,2025-03-31 03:33:49,2025-03-31 03:33:55,6.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_429097,2025-03-31 03:33:50,2025-03-31 03:33:55,5.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_994601,2025-03-31 03:33:51,2025-03-31 03:33:55,4.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_227096,2025-03-31 03:33:52,2025-03-31 03:33:55,3.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_548017,2025-03-31 03:33:53,2025-03-31 03:33:55,2.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_450321,2025-03-31 03:33:54,2025-03-31 03:34:11,17.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_555921,2025-03-31 03:33:56,2025-03-31 03:34:11,15.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_356489,2025-03-31 03:33:57,2025-03-31 03:34:11,14.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_417814,2025-03-31 03:33:58,2025-03-31 03:34:11,13.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_687196,2025-03-31 03:33:59,2025-03-31 03:34:11,12.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_681321,2025-03-31 03:34:01,2025-03-31 03:34:11,10.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_995411,2025-03-31 03:34:02,2025-03-31 03:34:11,9.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_415906,2025-03-31 03:34:03,2025-03-31 03:34:11,8.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_321765,2025-03-31 03:34:04,2025-03-31 03:34:11,7.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_393719,2025-03-31 03:34:06,2025-03-31 03:34:11,5.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_284074,2025-03-31 03:34:07,2025-03-31 03:34:11,4.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_311859,2025-03-31 03:34:08,2025-03-31 03:34:11,3.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_492158,2025-03-31 03:34:09,2025-03-31 03:34:25,16.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_159707,2025-03-31 03:34:10,2025-03-31 03:34:25,15.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_208156,2025-03-31 03:34:12,2025-03-31 03:34:25,13.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_483522,2025-03-31 03:34:13,2025-03-31 03:34:25,12.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_752066,2025-03-31 03:34:14,2025-03-31 03:34:25,11.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_121552,2025-03-31 03:34:15,2025-03-31 03:34:25,10.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_229121,2025-03-31 03:34:16,2025-03-31 03:34:25,9.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_343015,2025-03-31 03:34:18,2025-03-31 03:34:25,7.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_806740,2025-03-31 03:34:19,2025-03-31 03:34:25,6.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_246041,2025-03-31 03:34:24,2025-03-31 03:34:40,16.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_392894,2025-03-31 03:34:26,2025-03-31 03:34:40,14.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_207696,2025-03-31 03:34:27,2025-03-31 03:34:40,13.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_328206,2025-03-31 03:34:28,2025-03-31 03:34:40,12.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_778105,2025-03-31 03:34:29,2025-03-31 03:34:40,11.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_669547,2025-03-31 03:34:30,2025-03-31 03:34:40,10.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_747502,2025-03-31 03:34:32,2025-03-31 03:34:40,8.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_398510,2025-03-31 03:34:33,2025-03-31 03:34:40,7.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_559514,2025-03-31 03:34:34,2025-03-31 03:34:40,6.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_210950,2025-03-31 03:34:35,2025-03-31 03:34:40,5.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_490876,2025-03-31 03:34:36,2025-03-31 03:34:40,4.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_393263,2025-03-31 03:34:37,2025-03-31 03:34:40,3.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_546268,2025-03-31 03:34:39,2025-03-31 03:34:55,16.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_977160,2025-03-31 03:34:40,2025-03-31 03:34:55,15.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_733319,2025-03-31 03:34:41,2025-03-31 03:34:55,14.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_761432,2025-03-31 03:34:42,2025-03-31 03:34:55,13.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_401026,2025-03-31 03:34:43,2025-03-31 03:34:55,12.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_749236,2025-03-31 03:34:45,2025-03-31 03:34:55,10.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_392232,2025-03-31 03:34:46,2025-03-31 03:34:55,9.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_989091,2025-03-31 03:34:47,2025-03-31 03:34:55,8.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_708109,2025-03-31 03:34:48,2025-03-31 03:34:55,7.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_149061,2025-03-31 03:34:49,2025-03-31 03:34:55,6.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_439834,2025-03-31 03:34:51,2025-03-31 03:34:55,4.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_168088,2025-03-31 03:34:52,2025-03-31 03:34:55,3.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_759029,2025-03-31 03:34:53,2025-03-31 03:35:09,16.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_104815,2025-03-31 03:34:54,2025-03-31 03:35:09,15.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_687475,2025-03-31 03:34:55,2025-03-31 03:35:09,14.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_785390,2025-03-31 03:34:57,2025-03-31 03:35:09,12.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_180678,2025-03-31 03:34:58,2025-03-31 03:35:09,11.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_629863,2025-03-31 03:34:59,2025-03-31 03:35:09,10.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_509650,2025-03-31 03:35:00,2025-03-31 03:35:09,9.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_875367,2025-03-31 03:35:01,2025-03-31 03:35:09,8.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_512299,2025-03-31 03:35:02,2025-03-31 03:35:09,7.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_233525,2025-03-31 03:35:04,2025-03-31 03:35:09,5.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_106453,2025-03-31 03:35:05,2025-03-31 03:35:09,4.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_875874,2025-03-31 03:35:06,2025-03-31 03:35:09,3.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_742890,2025-03-31 03:35:07,2025-03-31 03:35:09,2.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_630250,2025-03-31 03:35:08,2025-03-31 03:35:24,16.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_411471,2025-03-31 03:35:10,2025-03-31 03:35:24,14.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_583304,2025-03-31 03:35:11,2025-03-31 03:35:24,13.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_275907,2025-03-31 03:35:12,2025-03-31 03:35:24,12.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_982570,2025-03-31 03:35:13,2025-03-31 03:35:24,11.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_569440,2025-03-31 03:35:14,2025-03-31 03:35:24,10.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_161293,2025-03-31 03:35:15,2025-03-31 03:35:24,9.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_121341,2025-03-31 03:35:17,2025-03-31 03:35:24,7.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_885627,2025-03-31 03:35:18,2025-03-31 03:35:24,6.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_895077,2025-03-31 03:35:19,2025-03-31 03:35:24,5.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_607245,2025-03-31 03:35:20,2025-03-31 03:35:24,4.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_986631,2025-03-31 03:35:21,2025-03-31 03:35:24,3.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_997264,2025-03-31 03:35:23,2025-03-31 03:35:24,1.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_136792,2025-03-31 03:35:24,2025-03-31 03:35:40,16.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_617888,2025-03-31 03:35:25,2025-03-31 03:35:40,15.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_803243,2025-03-31 03:35:26,2025-03-31 03:35:40,14.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_991225,2025-03-31 03:35:28,2025-03-31 03:35:40,12.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_796323,2025-03-31 03:35:29,2025-03-31 03:35:40,11.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_314707,2025-03-31 03:35:30,2025-03-31 03:35:40,10.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_355395,2025-03-31 03:35:31,2025-03-31 03:35:40,9.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_966552,2025-03-31 03:35:32,2025-03-31 03:35:40,8.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_435483,2025-03-31 03:35:34,2025-03-31 03:35:40,6.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_760697,2025-03-31 03:35:35,2025-03-31 03:35:40,5.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_451331,2025-03-31 03:35:36,2025-03-31 03:35:40,4.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_362692,2025-03-31 03:35:37,2025-03-31 03:35:40,3.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_459986,2025-03-31 03:35:38,2025-03-31 03:35:55,17.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_584059,2025-03-31 03:35:40,2025-03-31 03:35:55,15.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_987511,2025-03-31 03:35:41,2025-03-31 03:35:55,14.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_675664,2025-03-31 03:35:42,2025-03-31 03:35:55,13.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_453121,2025-03-31 03:35:43,2025-03-31 03:35:55,12.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_341677,2025-03-31 03:35:44,2025-03-31 03:35:55,11.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_869104,2025-03-31 03:35:45,2025-03-31 03:35:55,10.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_897626,2025-03-31 03:35:47,2025-03-31 03:35:55,8.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_969883,2025-03-31 03:35:48,2025-03-31 03:35:55,7.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_928303,2025-03-31 03:35:49,2025-03-31 03:35:55,6.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_620845,2025-03-31 03:35:50,2025-03-31 03:35:55,5.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
cab_479053,2025-03-31 03:35:51,2025-03-31 03:35:55,4.0,taxi_streaming_raw_data-7-2025-03-31-03-33-26-64345b74-5ae7-3d8c-bb45-dceb7b8b192c.parquet
